"Time (UTCG)","x (km)","y (km)","z (km)"
25 Jul 2022 22:05:10.000,717.899019,1516.413046,-618.121728
25 Jul 2022 22:05:20.000,708.238148,1525.075147,-607.893037
25 Jul 2022 22:05:30.000,698.517052,1533.606989,-597.612152
25 Jul 2022 22:05:40.000,688.736556,1542.007847,-587.279954
25 Jul 2022 22:05:50.000,678.897488,1550.277008,-576.897327
25 Jul 2022 22:06:00.000,669.000681,1558.413767,-566.465160
25 Jul 2022 22:06:10.000,659.046970,1566.417429,-555.984344
25 Jul 2022 22:06:20.000,649.037199,1574.287312,-545.455776
25 Jul 2022 22:06:30.000,638.972214,1582.022739,-534.880359
25 Jul 2022 22:06:40.000,628.852865,1589.623048,-524.258998
25 Jul 2022 22:06:50.000,618.680011,1597.087585,-513.592604
25 Jul 2022 22:07:00.000,608.454515,1604.415708,-502.882093
25 Jul 2022 22:07:10.000,598.177244,1611.606789,-492.128387
25 Jul 2022 22:07:20.000,587.849072,1618.660209,-481.332410
25 Jul 2022 22:07:30.000,577.470878,1625.575366,-470.495092
25 Jul 2022 22:07:40.000,567.043543,1632.351666,-459.617365
25 Jul 2022 22:07:50.000,556.567956,1638.988531,-448.700166
25 Jul 2022 22:08:00.000,546.045008,1645.485395,-437.744434
25 Jul 2022 22:08:10.000,535.475593,1651.841706,-426.751111
25 Jul 2022 22:08:20.000,524.860611,1658.056921,-415.721143
25 Jul 2022 22:08:30.000,514.200963,1664.130511,-404.655476
25 Jul 2022 22:08:40.000,503.497555,1670.061960,-393.555060
25 Jul 2022 22:08:50.000,492.751297,1675.850762,-382.420847
25 Jul 2022 22:09:00.000,481.963102,1681.496422,-371.253791
25 Jul 2022 22:09:10.000,471.133886,1686.998457,-360.054851
25 Jul 2022 22:09:20.000,460.264570,1692.356396,-348.824986
25 Jul 2022 22:09:30.000,449.356077,1697.569781,-337.565158
25 Jul 2022 22:09:40.000,438.409338,1702.638165,-326.276335
25 Jul 2022 22:09:50.000,427.425282,1707.561112,-314.959484
25 Jul 2022 22:10:00.000,416.404846,1712.338202,-303.615578
25 Jul 2022 22:10:10.000,405.348969,1716.969026,-292.245591
25 Jul 2022 22:10:20.000,394.258593,1721.453188,-280.850500
25 Jul 2022 22:10:30.000,383.134662,1725.790306,-269.431286
25 Jul 2022 22:10:40.000,371.978125,1729.980011,-257.988929
25 Jul 2022 22:10:50.000,360.789931,1734.021948,-246.524413
25 Jul 2022 22:11:00.000,349.571033,1737.915773,-235.038724
25 Jul 2022 22:11:10.000,338.322387,1741.661156,-223.532847
25 Jul 2022 22:11:20.000,327.044948,1745.257779,-212.007772
25 Jul 2022 22:11:30.000,315.739677,1748.705336,-200.464488
25 Jul 2022 22:11:40.000,304.407535,1752.003535,-188.903986
25 Jul 2022 22:11:50.000,293.049486,1755.152095,-177.327258
25 Jul 2022 22:12:00.000,281.666495,1758.150746,-165.735298
25 Jul 2022 22:12:10.000,270.259531,1760.999233,-154.129100
25 Jul 2022 22:12:20.000,258.829565,1763.697313,-142.509662
25 Jul 2022 22:12:30.000,247.377568,1766.244754,-130.877981
25 Jul 2022 22:12:40.000,235.904514,1768.641339,-119.235057
25 Jul 2022 22:12:50.000,224.411381,1770.886864,-107.581891
25 Jul 2022 22:13:00.000,212.899144,1772.981137,-95.919482
25 Jul 2022 22:13:10.000,201.368782,1774.923981,-84.248835
25 Jul 2022 22:13:20.000,189.821276,1776.715231,-72.570951
25 Jul 2022 22:13:30.000,178.257606,1778.354734,-60.886833
25 Jul 2022 22:13:40.000,166.678753,1779.842352,-49.197486
25 Jul 2022 22:13:50.000,155.085703,1781.177957,-37.503912
25 Jul 2022 22:14:00.000,143.479438,1782.361434,-25.807116
25 Jul 2022 22:14:10.000,131.860945,1783.392682,-14.108103
25 Jul 2022 22:14:20.000,120.231212,1784.271610,-2.407879
25 Jul 2022 22:14:30.000,108.591226,1784.998143,9.292552
25 Jul 2022 22:14:40.000,96.941977,1785.572214,20.992182
25 Jul 2022 22:14:50.000,85.284458,1785.993774,32.690003
25 Jul 2022 22:15:00.000,73.619659,1786.262785,44.385007
25 Jul 2022 22:15:10.000,61.948573,1786.379224,56.076186
25 Jul 2022 22:15:20.000,50.272192,1786.343081,67.762530
25 Jul 2022 22:15:30.000,38.591509,1786.154362,79.443029
25 Jul 2022 22:15:40.000,26.907515,1785.813085,91.116675
25 Jul 2022 22:15:50.000,15.221203,1785.319285,102.782461
25 Jul 2022 22:16:00.000,3.533562,1784.673008,114.439379
25 Jul 2022 22:16:10.000,-8.154418,1783.874315,126.086423
25 Jul 2022 22:16:20.000,-19.841749,1782.923281,137.722591
25 Jul 2022 22:16:30.000,-31.527441,1781.819993,149.346881
25 Jul 2022 22:16:40.000,-43.210508,1780.564550,160.958293
25 Jul 2022 22:16:50.000,-54.889960,1779.157066,172.555829
25 Jul 2022 22:17:00.000,-66.564811,1777.597664,184.138494
25 Jul 2022 22:17:10.000,-78.234072,1775.886483,195.705295
25 Jul 2022 22:17:20.000,-89.896755,1774.023673,207.255241
25 Jul 2022 22:17:30.000,-101.551871,1772.009397,218.787341
25 Jul 2022 22:17:40.000,-113.198432,1769.843831,230.300611
25 Jul 2022 22:17:50.000,-124.835451,1767.527163,241.794063
25 Jul 2022 22:18:00.000,-136.461940,1765.059596,253.266716
25 Jul 2022 22:18:10.000,-148.076913,1762.441343,264.717589
25 Jul 2022 22:18:20.000,-159.679386,1759.672631,276.145704
25 Jul 2022 22:18:30.000,-171.268376,1756.753699,287.550085
25 Jul 2022 22:18:40.000,-182.842901,1753.684796,298.929757
25 Jul 2022 22:18:50.000,-194.401980,1750.466186,310.283750
25 Jul 2022 22:19:00.000,-205.944635,1747.098141,321.611092
25 Jul 2022 22:19:10.000,-217.469888,1743.580946,332.910817
25 Jul 2022 22:19:20.000,-228.976763,1739.914898,344.181958
25 Jul 2022 22:19:30.000,-240.464283,1736.100303,355.423551
25 Jul 2022 22:19:40.000,-251.931473,1732.137483,366.634634
25 Jul 2022 22:19:50.000,-263.377356,1728.026768,377.814245
25 Jul 2022 22:20:00.000,-274.800958,1723.768504,388.961426
25 Jul 2022 22:20:10.000,-286.201303,1719.363049,400.075222
25 Jul 2022 22:20:20.000,-297.577419,1714.810773,411.154679
25 Jul 2022 22:20:30.000,-308.928330,1710.112062,422.198848
25 Jul 2022 22:20:40.000,-320.253066,1705.267315,433.206782
25 Jul 2022 22:20:50.000,-331.550656,1700.276942,444.177538
25 Jul 2022 22:21:00.000,-342.820132,1695.141370,455.110177
25 Jul 2022 22:21:10.000,-354.060527,1689.861038,466.003763
25 Jul 2022 22:21:20.000,-365.270878,1684.436398,476.857366
25 Jul 2022 22:21:30.000,-376.450224,1678.867914,487.670057
25 Jul 2022 22:21:40.000,-387.597610,1673.156065,498.440912
25 Jul 2022 22:21:50.000,-398.712081,1667.301340,509.169012
25 Jul 2022 22:22:00.000,-409.792687,1661.304243,519.853438
25 Jul 2022 22:22:10.000,-420.838482,1655.165289,530.493276
25 Jul 2022 22:22:20.000,-431.848525,1648.885004,541.087616
25 Jul 2022 22:22:30.000,-442.821878,1642.463929,551.635550
25 Jul 2022 22:22:40.000,-453.757606,1635.902615,562.136173
25 Jul 2022 22:22:50.000,-464.654780,1629.201627,572.588585
25 Jul 2022 22:23:00.000,-475.512475,1622.361540,582.991887
25 Jul 2022 22:23:10.000,-486.329769,1615.382942,593.345188
25 Jul 2022 22:23:20.000,-497.105745,1608.266432,603.647597
25 Jul 2022 22:23:30.000,-507.839488,1601.012620,613.898231
25 Jul 2022 22:23:40.000,-518.530087,1593.622129,624.096210
25 Jul 2022 22:23:50.000,-529.176637,1586.095591,634.240659
25 Jul 2022 22:24:00.000,-539.778232,1578.433650,644.330708
25 Jul 2022 22:24:10.000,-550.333972,1570.636962,654.365493
25 Jul 2022 22:24:20.000,-560.842960,1562.706193,664.344154
25 Jul 2022 22:24:30.000,-571.304302,1554.642020,674.265837
25 Jul 2022 22:24:40.000,-581.717106,1546.445131,684.129693
25 Jul 2022 22:24:50.000,-592.080487,1538.116226,693.934877
25 Jul 2022 22:25:00.000,-602.393562,1529.656017,703.680550
25 Jul 2022 22:25:10.000,-612.655451,1521.065223,713.365878
25 Jul 2022 22:25:20.000,-622.865283,1512.344579,722.990032
25 Jul 2022 22:25:30.000,-633.022186,1503.494828,732.552186
25 Jul 2022 22:25:40.000,-643.125297,1494.516724,742.051523
25 Jul 2022 22:25:50.000,-653.173756,1485.411034,751.487226
25 Jul 2022 22:26:00.000,-663.166707,1476.178533,760.858486
25 Jul 2022 22:26:10.000,-673.103302,1466.820009,770.164500
25 Jul 2022 22:26:20.000,-682.982694,1457.336261,779.404466
25 Jul 2022 22:26:30.000,-692.804044,1447.728097,788.577591
25 Jul 2022 22:26:40.000,-702.566514,1437.996339,797.683088
25 Jul 2022 22:26:50.000,-712.269275,1428.141817,806.720173
25 Jul 2022 22:27:00.000,-721.911501,1418.165376,815.688070
25 Jul 2022 22:27:10.000,-731.492372,1408.067867,824.586009
25 Jul 2022 22:27:20.000,-741.011074,1397.850156,833.413226
25 Jul 2022 22:27:30.000,-750.466797,1387.513116,842.168965
25 Jul 2022 22:27:40.000,-759.858739,1377.057631,850.852474
25 Jul 2022 22:27:50.000,-769.186103,1366.484597,859.463009
25 Jul 2022 22:28:00.000,-778.448098,1355.794915,867.999832
25 Jul 2022 22:28:10.000,-787.643939,1344.989497,876.462211
25 Jul 2022 22:28:20.000,-796.772848,1334.069266,884.849420
25 Jul 2022 22:28:30.000,-805.834050,1323.035149,893.160738
25 Jul 2022 22:28:40.000,-814.826778,1311.888087,901.395451
25 Jul 2022 22:28:50.000,-823.750268,1300.629027,909.552848
25 Jul 2022 22:29:00.000,-832.603763,1289.258927,917.632227
25 Jul 2022 22:29:10.000,-841.386510,1277.778754,925.632890
25 Jul 2022 22:29:20.000,-850.097761,1266.189485,933.554146
25 Jul 2022 22:29:30.000,-858.736775,1254.492107,941.395309
25 Jul 2022 22:29:40.000,-867.302816,1242.687620,949.155703
25 Jul 2022 22:29:50.000,-875.795152,1230.777030,956.834658
25 Jul 2022 22:30:00.000,-884.213059,1218.761355,964.431512
25 Jul 2022 22:30:10.000,-892.555819,1206.641624,971.945610
25 Jul 2022 22:30:20.000,-900.822720,1194.418873,979.376308
25 Jul 2022 22:30:30.000,-909.013057,1182.094148,986.722969
25 Jul 2022 22:30:40.000,-917.126131,1169.668503,993.984962
25 Jul 2022 22:30:50.000,-925.161250,1157.143000,1001.161669
25 Jul 2022 22:31:00.000,-933.117729,1144.518709,1008.252476
25 Jul 2022 22:31:10.000,-940.994888,1131.796708,1015.256778
25 Jul 2022 22:31:20.000,-948.792055,1118.978083,1022.173977
25 Jul 2022 22:31:30.000,-956.508563,1106.063927,1029.003481
25 Jul 2022 22:31:40.000,-964.143753,1093.055341,1035.744709
25 Jul 2022 22:31:50.000,-971.696972,1079.953434,1042.397081
25 Jul 2022 22:32:00.000,-979.167575,1066.759324,1048.960029
25 Jul 2022 22:32:10.000,-986.554922,1053.474137,1055.432991
25 Jul 2022 22:32:20.000,-993.858381,1040.099007,1061.815409
25 Jul 2022 22:32:30.000,-1001.077330,1026.635077,1068.106738
25 Jul 2022 22:32:40.000,-1008.211150,1013.083497,1074.306436
25 Jul 2022 22:32:50.000,-1015.259235,999.445425,1080.413972
25 Jul 2022 22:33:00.000,-1022.220982,985.722027,1086.428823
25 Jul 2022 22:33:10.000,-1029.095799,971.914476,1092.350472
25 Jul 2022 22:33:20.000,-1035.883100,958.023952,1098.178412
25 Jul 2022 22:33:30.000,-1042.582307,944.051643,1103.912146
25 Jul 2022 22:33:40.000,-1049.192852,929.998743,1109.551182
25 Jul 2022 22:33:50.000,-1055.714171,915.866450,1115.095037
25 Jul 2022 22:34:00.000,-1062.145711,901.655972,1120.543239
25 Jul 2022 22:34:10.000,-1068.486925,887.368522,1125.895319
25 Jul 2022 22:34:20.000,-1074.737274,873.005319,1131.150820
25 Jul 2022 22:34:30.000,-1080.896228,858.567589,1136.309291
25 Jul 2022 22:34:40.000,-1086.963264,844.056562,1141.370288
25 Jul 2022 22:34:50.000,-1092.937867,829.473477,1146.333376
25 Jul 2022 22:35:00.000,-1098.819530,814.819578,1151.198128
25 Jul 2022 22:35:10.000,-1104.607754,800.096113,1155.964124
25 Jul 2022 22:35:20.000,-1110.302049,785.304340,1160.630952
25 Jul 2022 22:35:30.000,-1115.901930,770.445520,1165.198209
25 Jul 2022 22:35:40.000,-1121.406922,755.520919,1169.665501
25 Jul 2022 22:35:50.000,-1126.816555,740.531812,1174.032441
25 Jul 2022 22:36:00.000,-1132.130370,725.479477,1178.298654
25 Jul 2022 22:36:10.000,-1137.347911,710.365198,1182.463771
25 Jul 2022 22:36:20.000,-1142.468734,695.190267,1186.527435
25 Jul 2022 22:36:30.000,-1147.492399,679.955977,1190.489296
25 Jul 2022 22:36:40.000,-1152.418477,664.663630,1194.349015
25 Jul 2022 22:36:50.000,-1157.246544,649.314530,1198.106261
25 Jul 2022 22:37:00.000,-1161.976188,633.909989,1201.760713
25 Jul 2022 22:37:10.000,-1166.607001,618.451322,1205.312059
25 Jul 2022 22:37:20.000,-1171.138587,602.939846,1208.759995
25 Jul 2022 22:37:30.000,-1175.570558,587.376887,1212.104226
25 Jul 2022 22:37:40.000,-1179.902534,571.763772,1215.344464
25 Jul 2022 22:37:50.000,-1184.134146,556.101831,1218.480431
25 Jul 2022 22:38:00.000,-1188.265031,540.392402,1221.511857
25 Jul 2022 22:38:10.000,-1192.294835,524.636822,1224.438479
25 Jul 2022 22:38:20.000,-1196.223215,508.836434,1227.260045
25 Jul 2022 22:38:30.000,-1200.049834,492.992586,1229.976309
25 Jul 2022 22:38:40.000,-1203.774363,477.106628,1232.587034
25 Jul 2022 22:38:50.000,-1207.396484,461.179912,1235.091995
25 Jul 2022 22:39:00.000,-1210.915883,445.213797,1237.490972
25 Jul 2022 22:39:10.000,-1214.332259,429.209643,1239.783757
25 Jul 2022 22:39:20.000,-1217.645314,413.168814,1241.970151
25 Jul 2022 22:39:30.000,-1220.854761,397.092678,1244.049962
25 Jul 2022 22:39:40.000,-1223.960323,380.982606,1246.023009
25 Jul 2022 22:39:50.000,-1226.961727,364.839973,1247.889119
25 Jul 2022 22:40:00.000,-1229.858714,348.666158,1249.648129
25 Jul 2022 22:40:10.000,-1232.651029,332.462542,1251.299885
25 Jul 2022 22:40:20.000,-1235.338430,316.230511,1252.844240
25 Jul 2022 22:40:30.000,-1237.920682,299.971454,1254.281058
25 Jul 2022 22:40:40.000,-1240.397562,283.686763,1255.610212
25 Jul 2022 22:40:50.000,-1242.768855,267.377831,1256.831583
25 Jul 2022 22:41:00.000,-1245.034357,251.046058,1257.945062
25 Jul 2022 22:41:10.000,-1247.193872,234.692841,1258.950552
25 Jul 2022 22:41:20.000,-1249.247216,218.319582,1259.847962
25 Jul 2022 22:41:30.000,-1251.194214,201.927682,1260.637214
25 Jul 2022 22:41:40.000,-1253.034699,185.518544,1261.318238
25 Jul 2022 22:41:50.000,-1254.768514,169.093571,1261.890975
25 Jul 2022 22:42:00.000,-1256.395510,152.654165,1262.355375
25 Jul 2022 22:42:10.000,-1257.915549,136.201731,1262.711396
25 Jul 2022 22:42:20.000,-1259.328497,119.737673,1262.959008
25 Jul 2022 22:42:30.000,-1260.634232,103.263396,1263.098186
25 Jul 2022 22:42:40.000,-1261.832638,86.780305,1263.128918
25 Jul 2022 22:42:50.000,-1262.923610,70.289809,1263.051199
25 Jul 2022 22:43:00.000,-1263.907050,53.793315,1262.865032
25 Jul 2022 22:43:10.000,-1264.782869,37.292236,1262.570430
25 Jul 2022 22:43:20.000,-1265.550990,20.787983,1262.167416
25 Jul 2022 22:43:30.000,-1266.211343,4.281969,1261.656022
25 Jul 2022 22:43:40.000,-1266.763869,-12.224389,1261.036289
25 Jul 2022 22:43:50.000,-1267.208521,-28.729678,1260.308269
25 Jul 2022 22:44:00.000,-1267.545260,-45.232482,1259.472024
25 Jul 2022 22:44:10.000,-1267.774059,-61.731388,1258.527624
25 Jul 2022 22:44:20.000,-1267.894898,-78.224981,1257.475152
25 Jul 2022 22:44:30.000,-1267.907770,-94.711850,1256.314697
25 Jul 2022 22:44:40.000,-1267.812674,-111.190585,1255.046360
25 Jul 2022 22:44:50.000,-1267.609619,-127.659777,1253.670250
25 Jul 2022 22:45:00.000,-1267.298623,-144.118018,1252.186485
25 Jul 2022 22:45:10.000,-1266.879713,-160.563903,1250.595192
25 Jul 2022 22:45:20.000,-1266.352923,-176.996024,1248.896507
25 Jul 2022 22:45:30.000,-1265.718297,-193.412979,1247.090576
25 Jul 2022 22:45:40.000,-1264.975889,-209.813362,1245.177552
25 Jul 2022 22:45:50.000,-1264.125761,-226.195771,1243.157598
25 Jul 2022 22:46:00.000,-1263.167987,-242.558804,1241.030888
25 Jul 2022 22:46:10.000,-1262.102648,-258.901060,1238.797603
25 Jul 2022 22:46:20.000,-1260.929839,-275.221142,1236.457936
25 Jul 2022 22:46:30.000,-1259.649661,-291.517654,1234.012085
25 Jul 2022 22:46:40.000,-1258.262226,-307.789203,1231.460263
25 Jul 2022 22:46:50.000,-1256.767655,-324.034400,1228.802686
25 Jul 2022 22:47:00.000,-1255.166079,-340.251859,1226.039583
25 Jul 2022 22:47:10.000,-1253.457634,-356.440199,1223.171188
25 Jul 2022 22:47:20.000,-1251.642466,-372.598040,1220.197746
25 Jul 2022 22:47:30.000,-1249.720727,-388.724004,1217.119507
25 Jul 2022 22:47:40.000,-1247.692577,-404.816719,1213.936732
25 Jul 2022 22:47:50.000,-1245.558184,-420.874810,1210.649688
25 Jul 2022 22:48:00.000,-1243.317723,-436.896907,1207.258651
25 Jul 2022 22:48:10.000,-1240.971376,-452.881639,1203.763908
25 Jul 2022 22:48:20.000,-1238.519336,-468.827637,1200.165752
25 Jul 2022 22:48:30.000,-1235.961806,-484.733536,1196.464486
25 Jul 2022 22:48:40.000,-1233.298997,-500.597969,1192.660425
25 Jul 2022 22:48:50.000,-1230.531130,-516.419576,1188.753891
25 Jul 2022 22:49:00.000,-1227.658438,-532.196999,1184.745217
25 Jul 2022 22:49:10.000,-1224.681163,-547.928883,1180.634745
25 Jul 2022 22:49:20.000,-1221.599556,-563.613879,1176.422825
25 Jul 2022 22:49:30.000,-1218.413880,-579.250644,1172.109817
25 Jul 2022 22:49:40.000,-1215.124403,-594.837838,1167.696090
25 Jul 2022 22:49:50.000,-1211.731404,-610.374127,1163.182022
25 Jul 2022 22:50:00.000,-1208.235169,-625.858181,1158.567996
25 Jul 2022 22:50:10.000,-1204.635992,-641.288675,1153.854406
25 Jul 2022 22:50:20.000,-1200.934175,-656.664286,1149.041656
25 Jul 2022 22:50:30.000,-1197.130028,-671.983698,1144.130156
25 Jul 2022 22:50:40.000,-1193.223869,-687.245596,1139.120327
25 Jul 2022 22:50:50.000,-1189.216026,-702.448668,1134.012597
25 Jul 2022 22:51:00.000,-1185.106835,-717.591610,1128.807406
25 Jul 2022 22:51:10.000,-1180.896644,-732.673120,1123.505203
25 Jul 2022 22:51:20.000,-1176.585808,-747.691903,1118.106444
25 Jul 2022 22:51:30.000,-1172.174696,-762.646668,1112.611596
25 Jul 2022 22:51:40.000,-1167.663682,-777.536134,1107.021132
25 Jul 2022 22:51:50.000,-1163.053154,-792.359025,1101.335536
25 Jul 2022 22:52:00.000,-1158.343507,-807.114072,1095.555297
25 Jul 2022 22:52:10.000,-1153.535144,-821.800015,1089.680911
25 Jul 2022 22:52:20.000,-1148.628477,-836.415599,1083.712880
25 Jul 2022 22:52:30.000,-1143.623925,-850.959576,1077.651715
25 Jul 2022 22:52:40.000,-1138.521915,-865.430702,1071.497932
25 Jul 2022 22:52:50.000,-1133.322882,-879.827740,1065.252054
25 Jul 2022 22:53:00.000,-1128.027267,-894.149457,1058.914614
25 Jul 2022 22:53:10.000,-1122.635520,-908.394626,1052.486151
25 Jul 2022 22:53:20.000,-1117.148098,-922.562023,1045.967213
25 Jul 2022 22:53:30.000,-1111.565468,-936.650431,1039.358361
25 Jul 2022 22:53:40.000,-1105.888105,-950.658639,1032.660161
25 Jul 2022 22:53:50.000,-1100.116492,-964.585444,1025.873191
25 Jul 2022 22:54:00.000,-1094.251122,-978.429650,1018.998039
25 Jul 2022 22:54:10.000,-1088.292495,-992.190070,1012.035301
25 Jul 2022 22:54:20.000,-1082.241120,-1005.865528,1004.985580
25 Jul 2022 22:54:30.000,-1076.097514,-1019.454853,997.849487
25 Jul 2022 22:54:40.000,-1069.862200,-1032.956888,990.627642
25 Jul 2022 22:54:50.000,-1063.535706,-1046.370483,983.320669
25 Jul 2022 22:55:00.000,-1057.118570,-1059.694494,975.929196
25 Jul 2022 22:55:10.000,-1050.611333,-1072.927788,968.453860
25 Jul 2022 22:55:20.000,-1044.014544,-1086.069236,960.895302
25 Jul 2022 22:55:30.000,-1037.328758,-1099.117716,953.254168
25 Jul 2022 22:55:40.000,-1030.554539,-1112.072112,945.531111
25 Jul 2022 22:55:50.000,-1023.692458,-1124.931311,937.726791
25 Jul 2022 22:56:00.000,-1016.743093,-1137.694211,929.841874
25 Jul 2022 22:56:10.000,-1009.707033,-1150.359712,921.877036
25 Jul 2022 22:56:20.000,-1002.584876,-1162.926723,913.832958
25 Jul 2022 22:56:30.000,-995.377228,-1175.394164,905.710331
25 Jul 2022 22:56:40.000,-988.084704,-1187.760959,897.509852
25 Jul 2022 22:56:50.000,-980.707929,-1200.026047,889.232228
25 Jul 2022 22:57:00.000,-973.247533,-1212.188374,880.878171
25 Jul 2022 22:57:10.000,-965.704156,-1224.246898,872.448399
25 Jul 2022 22:57:20.000,-958.078441,-1236.200587,863.943639
25 Jul 2022 22:57:30.000,-950.371040,-1248.048417,855.364621
25 Jul 2022 22:57:40.000,-942.582608,-1259.789378,846.712082
25 Jul 2022 22:57:50.000,-934.713809,-1271.422463,837.986765
25 Jul 2022 22:58:00.000,-926.765309,-1282.946679,829.189419
25 Jul 2022 22:58:10.000,-918.737784,-1294.361037,820.320799
25 Jul 2022 22:58:20.000,-910.631912,-1305.664558,811.381665
25 Jul 2022 22:58:30.000,-902.448383,-1316.856273,802.372784
25 Jul 2022 22:58:40.000,-894.187892,-1327.935218,793.294932
25 Jul 2022 22:58:50.000,-885.851142,-1338.900442,784.148889
25 Jul 2022 22:59:00.000,-877.438845,-1349.751002,774.935443
25 Jul 2022 22:59:10.000,-868.951720,-1360.485968,765.655388
25 Jul 2022 22:59:20.000,-860.390494,-1371.104420,756.309523
25 Jul 2022 22:59:30.000,-851.755899,-1381.605451,746.898653
25 Jul 2022 22:59:40.000,-843.048674,-1391.988164,737.423590
25 Jul 2022 22:59:50.000,-834.269564,-1402.251676,727.885147
25 Jul 2022 23:00:00.000,-825.419317,-1412.395112,718.284146
25 Jul 2022 23:00:10.000,-816.498686,-1422.417611,708.621410
25 Jul 2022 23:00:20.000,-807.508428,-1432.318320,698.897767
25 Jul 2022 23:00:30.000,-798.449302,-1442.096395,689.114053
25 Jul 2022 23:00:40.000,-789.322075,-1451.751002,679.271106
25 Jul 2022 23:00:50.000,-780.127515,-1461.281314,669.369770
25 Jul 2022 23:01:00.000,-770.866398,-1470.686515,659.410895
25 Jul 2022 23:01:10.000,-761.539504,-1479.965797,649.395337
25 Jul 2022 23:01:20.000,-752.147620,-1489.118360,639.323958
25 Jul 2022 23:01:30.000,-742.691540,-1498.143418,629.197624
25 Jul 2022 23:01:40.000,-733.172064,-1507.040193,619.017206
25 Jul 2022 23:01:50.000,-723.590002,-1515.807918,608.783583
25 Jul 2022 23:02:00.000,-713.946166,-1524.445839,598.497634
25 Jul 2022 23:02:10.000,-704.241378,-1532.953215,588.160243
25 Jul 2022 23:02:20.000,-694.476466,-1541.329314,577.772300
25 Jul 2022 23:02:30.000,-684.652263,-1549.573419,567.334696
25 Jul 2022 23:02:40.000,-674.769606,-1557.684823,556.848324
25 Jul 2022 23:02:50.000,-664.829340,-1565.662832,546.314084
25 Jul 2022 23:03:00.000,-654.832312,-1573.506761,535.732877
25 Jul 2022 23:03:10.000,-644.779374,-1581.215938,525.105610
25 Jul 2022 23:03:20.000,-634.671385,-1588.789702,514.433192
25 Jul 2022 23:03:30.000,-624.509205,-1596.227404,503.716539
25 Jul 2022 23:03:40.000,-614.293699,-1603.528404,492.956571
25 Jul 2022 23:03:50.000,-604.025739,-1610.692076,482.154212
25 Jul 2022 23:04:00.000,-593.706197,-1617.717806,471.310392
25 Jul 2022 23:04:10.000,-583.335953,-1624.604992,460.426044
25 Jul 2022 23:04:20.000,-572.915887,-1631.353043,449.502104
25 Jul 2022 23:04:30.000,-562.446886,-1637.961382,438.539512
25 Jul 2022 23:04:40.000,-551.929839,-1644.429442,427.539210
25 Jul 2022 23:04:50.000,-541.365639,-1650.756668,416.502142
25 Jul 2022 23:05:00.000,-530.755185,-1656.942517,405.429255
25 Jul 2022 23:05:10.000,-520.099378,-1662.986453,394.321497
25 Jul 2022 23:05:20.000,-509.399125,-1668.887956,383.179817
25 Jul 2022 23:05:30.000,-498.655337,-1674.646511,372.005171
25 Jul 2022 23:05:40.000,-487.868931,-1680.261618,360.798514
25 Jul 2022 23:05:50.000,-477.040827,-1685.732786,349.560807
25 Jul 2022 23:06:00.000,-466.171955,-1691.059536,338.293014
25 Jul 2022 23:06:10.000,-455.263245,-1696.241405,326.996105
25 Jul 2022 23:06:20.000,-444.315635,-1701.277942,315.671054
25 Jul 2022 23:06:30.000,-433.330064,-1706.168711,304.318837
25 Jul 2022 23:06:40.000,-422.307478,-1710.913292,292.940436
25 Jul 2022 23:06:50.000,-411.248821,-1715.511281,281.536836
25 Jul 2022 23:07:00.000,-400.155043,-1719.962289,270.109022
25 Jul 2022 23:07:10.000,-389.027091,-1724.265942,258.657983
25 Jul 2022 23:07:20.000,-377.865914,-1728.421882,247.184707
25 Jul 2022 23:07:30.000,-366.672463,-1732.429761,235.690183
25 Jul 2022 23:07:40.000,-355.447687,-1736.289247,224.175398
25 Jul 2022 23:07:50.000,-344.192536,-1740.000015,212.641341
25 Jul 2022 23:08:00.000,-332.907964,-1743.561753,201.088999
25 Jul 2022 23:08:10.000,-321.594924,-1746.974158,189.519363
25 Jul 2022 23:08:20.000,-310.254372,-1750.236936,177.933420
25 Jul 2022 23:08:30.000,-298.887269,-1753.349804,166.332162
25 Jul 2022 23:08:40.000,-287.494578,-1756.312487,154.716583
25 Jul 2022 23:08:50.000,-276.077266,-1759.124722,143.087676
25 Jul 2022 23:09:00.000,-264.636304,-1761.786259,131.446442
25 Jul 2022 23:09:10.000,-253.172665,-1764.296859,119.793880
25 Jul 2022 23:09:20.000,-241.687328,-1766.656295,108.130995
25 Jul 2022 23:09:30.000,-230.181273,-1768.864355,96.458794
25 Jul 2022 23:09:40.000,-218.655480,-1770.920842,84.778285
25 Jul 2022 23:09:50.000,-207.110935,-1772.825571,73.090480
25 Jul 2022 23:10:00.000,-195.548623,-1774.578373,61.396390
25 Jul 2022 23:10:10.000,-183.969530,-1776.179090,49.697029
25 Jul 2022 23:10:20.000,-172.374646,-1777.627582,37.993412
25 Jul 2022 23:10:30.000,-160.764960,-1778.923720,26.286552
25 Jul 2022 23:10:40.000,-149.141464,-1780.067388,14.577466
25 Jul 2022 23:10:50.000,-137.505154,-1781.058486,2.867168
25 Jul 2022 23:11:00.000,-125.857026,-1781.896927,-8.843326
25 Jul 2022 23:11:10.000,-114.198080,-1782.582639,-20.553001
25 Jul 2022 23:11:20.000,-102.529317,-1783.115565,-32.260844
25 Jul 2022 23:11:30.000,-90.851739,-1783.495663,-43.965841
25 Jul 2022 23:11:40.000,-79.166352,-1783.722906,-55.666980
25 Jul 2022 23:11:50.000,-67.474161,-1783.797283,-67.363250
